id,latitude,longitude,num_bus_2km,num_subway_2km,num_shop_2km,nearest_shop(m),num_restaurant_2km,neighbourhood_cleansed,room_type,accommodates,baths,beds,days,amenities,price,future_occupancy
2653578,49.28044,-123.12496,290,9,166,84.66260548215573,688,Downtown,Entire home/apt,4,1.0,1,2782,19,143.0,0.4
53082202,49.285918482681694,-123.13638182693944,210,6,144,176.97861140430473,529,West End,Entire home/apt,2,1.0,1,1585,19,120.0,0.633
27391721,49.27652,-123.12016,356,10,164,51.90874931307262,726,Downtown,Entire home/apt,2,1.0,1,3434,20,259.0,1.0
34895728,49.28435,-123.11226,291,9,168,70.31182010501436,596,Downtown,Entire home/apt,2,1.0,1,901,12,100.0,1.0
35809985,49.27839,-123.1257,313,10,163,80.71637337499335,731,Downtown,Entire home/apt,4,1.5,2,872,17,243.0,1.0
53159167,49.2720259797823,-123.11066923948556,349,10,169,373.10769946803435,679,Mount Pleasant,Entire home/apt,3,1.0,2,704,16,97.0,0.3
46772092,49.279675,-123.100151,292,9,165,172.805123999705,504,Downtown Eastside,Entire home/apt,6,2.0,3,339,19,320.0,1.0
50198592,49.28149,-123.11816,312,9,167,119.17929427089172,655,Downtown,Entire home/apt,4,2.0,2,668,15,424.0,0.2
27981581,49.22973,-123.11165,179,2,97,812.178333101119,49,Oakridge,Private room,1,1.0,1,3161,19,55.0,1.0
38648560,49.27197,-123.06618,185,3,169,233.81168940522477,142,Grandview-Woodland,Entire home/apt,2,1.0,1,2085,10,55.0,1.0
475296,49.28241,-123.10381,277,9,164,28.250269412876346,509,Downtown Eastside,Entire home/apt,3,1.5,1,3465,20,427.0,0.0
31934285,49.28058,-123.07253,160,2,168,403.3254384665212,137,Grandview-Woodland,Entire home/apt,2,1.0,1,2746,14,49.0,1.0
32135798,49.27939,-123.1205,336,10,169,57.582556625585966,702,Downtown,Private room,1,0.5,1,1670,10,34.0,1.0
52244046,49.27442,-123.11463,359,10,163,243.6435794434723,678,Downtown,Entire home/apt,5,1.0,3,1076,19,275.0,1.0
31443032,49.28139,-123.10384,280,9,164,99.93145918013593,517,Downtown Eastside,Entire home/apt,2,1.0,1,2390,19,214.0,1.0
18270,49.26557,-123.096,275,6,180,349.9352822177416,344,Mount Pleasant,Private room,2,0.5,1,4314,13,50.0,0.3
29703650,49.27987,-123.12306,310,10,169,69.30080344385203,702,Downtown,Entire home/apt,3,1.0,1,2856,16,79.0,0.3
52633226,49.28786,-123.12963,218,7,154,135.56706250425194,572,West End,Private room,1,0.5,1,32,16,116.0,0.0
37063338,49.277664132298014,-123.10640194574565,324,10,163,226.66043510508422,615,Downtown,Entire home/apt,2,1.0,1,1542,19,104.0,0.167
50009867,49.278,-123.07801,213,4,169,170.74028948341197,180,Downtown Eastside,Private room,2,1.0,1,2440,17,100.0,1.0
41343663,49.27775,-123.10691,324,10,163,203.08098287917667,620,Downtown,Entire home/apt,2,1.0,1,909,19,144.0,0.6
2468591,49.27449,-123.11679,364,10,163,262.4845166929106,690,Downtown,Entire home/apt,3,1.0,3,2966,16,115.0,0.9
27226193,49.25011,-123.12779,204,2,180,824.3391569719332,170,Shaughnessy,Entire home/apt,3,1.0,2,1321,17,75.0,1.0
31178487,49.27017,-123.06409,187,4,172,386.0326317414259,146,Grandview-Woodland,Entire home/apt,7,1.5,4,2061,14,450.0,1.0
37887956,49.27907,-123.10951,321,10,166,128.65745672705395,627,Downtown,Entire home/apt,6,2.0,3,2317,20,279.0,0.0
43565791,49.28057,-123.02463,138,1,68,232.845774668153,73,Hastings-Sunrise,Entire home/apt,4,2.0,2,862,15,135.0,1.0
20283100,49.21444,-123.10697,105,2,69,845.9809379593052,31,Marpole,Private room,2,1.0,1,1939,19,98.0,1.0
12606189,49.27936,-123.12572,300,9,164,129.75207484705044,712,Downtown,Entire home/apt,2,1.0,1,2110,18,90.0,0.7
28910369,49.27731,-123.13045,298,9,156,63.34215345631343,719,Downtown,Entire home/apt,4,1.0,1,1140,20,155.0,0.567
41538658,49.26379,-123.0553,192,6,150,676.8943052085953,127,Hastings-Sunrise,Private room,1,0.0,1,2020,10,30.0,0.833
20305245,49.26312,-123.048,175,5,140,553.928136438115,106,Hastings-Sunrise,Private room,1,0.5,1,1552,19,45.0,1.0
41184884,49.28021,-123.13204,272,8,156,45.73405984310913,661,West End,Entire home/apt,4,1.0,3,1715,10,160.0,1.0
20320638,49.27532,-123.05067,189,2,130,728.4996925421144,128,Hastings-Sunrise,Entire home/apt,2,1.0,1,2047,18,80.0,0.867
50621456,49.26995,-123.06807,187,3,174,99.04654171820897,147,Grandview-Woodland,Entire home/apt,4,2.0,2,338,19,180.0,0.967
27092584,49.28614,-123.12481,237,7,163,28.77697111322246,596,West End,Entire home/apt,6,2.0,3,1205,20,307.0,0.667
47095909,49.28175,-123.12883,259,8,164,244.5379440759241,612,West End,Private room,2,1.0,1,2512,11,42.0,1.0
47055094,49.27342,-123.13045,320,9,160,217.22377876768346,710,Downtown,Entire home/apt,2,1.0,1,338,16,100.0,1.0
36612741,49.25813,-123.08193,212,3,179,535.4744096709594,236,Mount Pleasant,Entire home/apt,6,2.5,4,849,19,225.0,1.0
34398004,49.27617,-123.12624,321,10,160,90.33858265231376,752,Downtown,Entire home/apt,3,1.0,1,1945,18,599.0,0.067
37400587,49.27979,-123.12696,286,8,164,216.3203146519951,692,Downtown,Entire home/apt,4,1.0,2,827,15,130.0,0.033
51763960,49.27409,-123.04906,193,4,131,598.6323715658656,128,Hastings-Sunrise,Entire home/apt,2,1.0,2,78,17,110.0,0.033
38847417,49.28027,-123.11644,328,10,168,77.16090804726697,685,Downtown,Entire home/apt,2,1.0,1,2444,19,145.0,0.467
7519374,49.25099,-123.12128,196,3,188,457.30076905635445,204,South Cambie,Private room,1,0.5,1,3833,18,87.0,1.0
1126273,49.28119,-123.12033,314,9,169,126.90729728572893,661,Downtown,Entire home/apt,2,1.0,3,4050,19,99.0,0.8
28049283,49.25571,-123.09759,238,5,185,267.37107496556166,242,Riley Park,Entire home/apt,6,2.0,3,3082,19,260.0,0.533
7639521,49.28185,-123.10456,280,9,163,55.90423215312979,524,Downtown Eastside,Entire home/apt,2,1.0,1,3078,11,163.0,0.767
53099911,49.266273715422834,-123.11420446323265,335,8,176,178.00296128958115,605,Mount Pleasant,Entire home/apt,6,2.0,5,2280,8,140.0,0.833
51489457,49.25012,-123.05389,232,6,146,233.40812677171343,117,Renfrew-Collingwood,Private room,2,0.5,1,982,16,57.0,0.267
43997233,49.26158,-123.08246,234,4,181,241.8190946653545,235,Mount Pleasant,Entire home/apt,2,1.0,1,2217,17,85.0,0.867
1343411,49.27627,-123.10013,319,11,166,549.4395399041152,521,Downtown Eastside,Entire home/apt,2,1.0,1,3067,19,95.0,1.0
26259104,49.27262,-123.05987,193,4,164,409.8170780511468,142,Grandview-Woodland,Entire home/apt,5,1.0,2,1240,19,229.0,1.0
6977279,49.217,-123.09479,147,2,69,954.0965403601509,42,Sunset,Entire home/apt,8,2.0,5,3183,19,279.0,1.0
3812348,49.2357,-123.10428,196,3,132,578.7809440480617,83,Riley Park,Private room,2,1.0,1,2701,17,76.0,1.0
42301937,49.27173,-123.03487,169,3,100,221.0520478630496,88,Hastings-Sunrise,Private room,2,1.0,1,751,13,162.0,1.0
48244780,49.28217,-123.08344,190,3,168,576.6327445702046,207,Downtown Eastside,Entire home/apt,4,1.0,2,2086,13,185.0,1.0
45751830,49.26686,-123.09826,272,6,178,451.56082170741814,391,Mount Pleasant,Entire home/apt,2,1.0,1,1736,18,115.0,0.9
35204080,49.2331,-123.14082,168,2,94,1239.17598650766,30,Kerrisdale,Private room,2,1.0,1,1587,12,90.0,1.0
48005353,49.28406,-123.12878,238,7,164,252.82847802284093,595,West End,Entire home/apt,4,1.0,2,1052,12,180.0,0.233
48190405,49.28695,-123.13207,215,7,154,110.88967632505086,555,West End,Entire home/apt,2,1.0,1,1052,10,89.0,1.0
51198472,49.2347,-123.04616,251,3,133,157.83329666380874,142,Renfrew-Collingwood,Private room,2,1.0,1,108,14,110.0,0.0
43295734,49.22587,-123.12018,162,3,93,1336.1767321642465,23,Oakridge,Private room,2,1.0,1,3191,19,43.0,1.0
34068839,49.25989,-123.09254,236,6,187,273.8163018014705,274,Mount Pleasant,Entire home/apt,2,1.0,1,2406,19,115.0,1.0
16611,49.26339,-123.07145,186,4,180,127.94623259695524,155,Grandview-Woodland,Entire home/apt,6,1.0,4,4360,12,100.0,0.0
18076938,49.264301,-123.08522,228,4,182,224.26294602197567,251,Mount Pleasant,Entire home/apt,4,2.0,3,2567,12,488.0,1.0
1343519,49.28247,-123.13068,248,7,161,172.68651516734852,606,West End,Private room,2,1.0,1,4315,8,65.0,0.967
26841208,49.27893,-123.12517,305,10,162,71.81613484334083,725,Downtown,Entire home/apt,4,1.0,2,1214,19,131.0,0.233
29184741,49.27672,-123.14587,196,1,132,543.1367877764894,479,Kitsilano,Entire home/apt,2,1.0,1,3282,18,95.0,0.867
6226872,49.26407,-123.03992,168,3,130,708.6653897584234,52,Hastings-Sunrise,Entire home/apt,2,1.0,1,2687,20,37.0,1.0
46595532,49.28006,-123.13755,248,6,134,396.03201079613893,605,West End,Entire home/apt,4,2.5,2,2538,16,600.0,1.0
4104870,49.27288,-123.06959,198,3,169,52.566787768318854,149,Grandview-Woodland,Entire home/apt,5,1.0,1,2611,20,135.0,1.0
50922756,49.28026,-123.12452,293,9,168,78.18340267414487,698,Downtown,Entire home/apt,2,1.0,1,2658,19,250.0,1.0
13617271,49.27562,-123.06066,185,3,158,544.2553065495435,137,Grandview-Woodland,Entire home/apt,4,1.0,3,3153,12,84.0,1.0
359942,49.27634,-123.11825,355,10,162,185.22210766343525,688,Downtown,Private room,2,0.5,1,3697,16,235.0,0.033
24853244,49.27277,-123.06192,182,4,166,529.9962677424056,138,Grandview-Woodland,Private room,2,1.0,1,1289,11,85.0,1.0
37337028,49.25537,-123.11721,203,3,184,179.79882491198853,245,South Cambie,Entire home/apt,4,1.0,2,828,17,200.0,1.0
569160,49.27713,-123.13155,292,8,155,93.21463721724663,707,Downtown,Entire home/apt,3,1.0,1,3415,19,120.0,0.8
45961803,49.27498,-123.12718,323,10,157,66.75950176261925,750,Downtown,Private room,1,0.5,1,1178,15,91.0,0.833
33041847,49.27402,-123.05813,194,4,159,486.2712785929432,140,Grandview-Woodland,Entire home/apt,4,1.0,2,2773,20,106.0,0.433
22103390,49.25487,-123.07811,218,4,177,349.129522920658,230,Kensington-Cedar Cottage,Private room,2,0.5,1,3382,20,110.0,1.0
13998682,49.27823,-123.13062,290,8,157,18.436478260810677,709,West End,Entire home/apt,2,2.0,2,2731,17,168.0,0.9
8721425,49.24984,-123.11016,212,4,189,401.45448594392377,217,Riley Park,Private room,2,0.5,1,2225,19,55.0,0.967
33450073,49.27621,-123.11033,341,10,162,351.0429198718306,656,Downtown,Entire home/apt,10,1.0,1,2134,2,800.0,1.0
39137527,49.28,-123.10786,310,10,166,25.210700478718763,594,Downtown,Entire home/apt,6,2.0,3,764,20,265.0,0.533
43134455,49.28221,-123.10328,274,9,165,62.17631021005371,504,Downtown Eastside,Entire home/apt,2,1.0,1,2178,12,100.0,1.0
33531235,49.27821,-123.07952,213,4,167,254.39854214957668,208,Downtown Eastside,Entire home/apt,2,1.0,1,1399,17,65.0,0.767
46317050,49.2073,-123.13857,102,3,45,274.0513030735326,56,Marpole,Private room,1,0.5,1,608,14,80.0,0.4
39918900,49.27905,-123.10784,319,10,163,46.62353483614165,614,Downtown,Entire home/apt,5,2.0,2,731,18,240.0,1.0
34315293,49.2667,-123.06024,188,4,164,458.5021206657069,137,Grandview-Woodland,Entire home/apt,4,2.0,3,3976,19,200.0,1.0
51044341,49.27535,-123.12255,363,10,162,119.74594298961381,749,Downtown,Private room,1,0.5,1,2340,18,59.0,0.633
47870299,49.27366,-123.12879,326,9,160,173.47484625473513,722,Downtown,Entire home/apt,2,1.0,1,1863,19,150.0,0.7
22692270,49.27268,-123.12848,325,9,162,234.71833812628185,702,Downtown,Entire home/apt,4,1.0,2,1782,19,149.0,1.0
12211949,49.27858,-123.12091,339,10,165,57.08629641942247,709,Downtown,Entire home/apt,2,1.0,1,2042,18,147.0,1.0
73841,49.27591,-123.12359,356,10,163,50.63465293066646,759,Downtown,Entire home/apt,3,1.0,1,3921,9,121.0,1.0
33003307,49.28338,-123.11088,287,9,168,82.1133987550578,582,Downtown Eastside,Entire home/apt,2,1.0,1,970,9,199.0,0.0
50466377,49.27973,-123.07267,182,2,168,469.67622854318813,144,Grandview-Woodland,Entire home/apt,2,1.0,1,142,18,98.0,1.0
20394031,49.27379,-123.06237,182,3,166,526.140831346258,138,Grandview-Woodland,Private room,1,0.5,1,3141,14,33.0,1.0
26790723,49.2644,-123.04395,176,5,132,542.2581626118694,97,Hastings-Sunrise,Entire home/apt,5,1.0,2,1214,12,162.0,0.3
50379446,49.27923,-123.10751,317,10,164,36.14311093762439,608,Downtown,Private room,2,0.5,1,3559,19,99.0,0.433
22850980,49.24684,-123.08154,223,2,166,481.3448578172739,195,Kensington-Cedar Cottage,Entire home/apt,2,1.0,1,3355,18,70.0,0.8
38078881,49.27857,-123.10558,314,10,162,190.10010399255373,594,Downtown,Entire home/apt,5,2.0,3,1094,20,185.0,0.9
12156919,49.28021,-123.06581,148,2,160,96.47837201014953,114,Grandview-Woodland,Entire home/apt,6,2.0,2,2784,17,189.0,1.0
50817305,49.27849,-123.10644,319,10,164,149.38469698805432,608,Downtown,Entire home/apt,4,2.0,2,1097,15,210.0,0.4
53110644,49.21594381247853,-123.1190940452517,138,3,67,705.8401364868565,49,Marpole,Private room,2,0.5,1,807,6,36.0,0.3
49728888,49.28545,-123.138466,204,6,140,20.316200353085087,525,West End,Entire home/apt,2,1.0,1,2307,10,168.0,1.0
19550189,49.25279,-123.03238,192,6,131,746.7386851839846,59,Renfrew-Collingwood,Private room,2,0.5,1,2284,13,28.0,0.433
35873478,49.26112,-123.12836,225,4,170,406.8017247727953,348,Fairview,Entire home/apt,2,1.0,1,1579,15,105.0,1.0
43545228,49.2863,-123.13084,222,7,155,172.30585284413382,581,West End,Entire home/apt,6,2.0,3,1052,10,156.0,1.0
31264316,49.24679,-123.09755,211,1,181,283.8322484149321,183,Riley Park,Entire home/apt,6,2.0,3,2489,20,446.0,1.0
34429378,49.28134,-123.08342,189,3,168,592.9320616239505,214,Downtown Eastside,Entire home/apt,4,1.0,3,1572,18,94.0,0.867
42695990,49.27827,-123.12172,344,10,165,41.46698415820958,718,Downtown,Entire home/apt,3,1.0,2,3124,18,179.0,0.533
448104,49.28063,-123.12502,291,9,166,69.87495415750342,678,Downtown,Entire home/apt,2,1.0,1,4123,18,132.0,0.833
22231178,49.26177,-123.12674,235,4,171,476.92596992416446,394,Fairview,Entire home/apt,2,1.0,1,1579,17,95.0,0.6
34480865,49.27339,-123.10189,331,11,169,421.27432591900316,548,Downtown,Private room,1,0.5,1,1000,15,129.0,1.0
46924652,49.27784,-123.10827,328,10,164,183.8986449931023,626,Downtown,Entire home/apt,2,1.0,1,2457,18,156.0,0.5
49289100,49.2779,-123.12296,345,10,165,102.53303351755591,736,Downtown,Private room,2,1.0,1,2473,9,139.0,0.333
25102944,49.25898,-123.06895,196,5,175,116.47705491614322,172,Kensington-Cedar Cottage,Entire home/apt,2,1.0,1,2336,18,142.0,0.567
25875124,49.27588,-123.12391,351,10,163,28.605123719562528,759,Downtown,Entire home/apt,5,2.0,2,1246,17,325.0,1.0
48301683,49.27942,-123.10823,317,10,165,28.325331330884122,608,Downtown,Entire home/apt,6,2.0,4,257,20,266.0,0.7
2008047,49.28519,-123.09872,234,7,168,466.04369634363775,402,Strathcona,Entire home/apt,2,2.0,1,3025,14,160.0,0.0
21298863,49.25331,-123.11395,203,3,185,149.935492726947,247,Riley Park,Entire home/apt,3,2.0,2,1487,20,125.0,1.0
26356375,49.25693,-123.06755,207,5,169,360.9713088489089,168,Kensington-Cedar Cottage,Entire home/apt,5,1.5,3,1307,20,229.0,1.0
42531816,49.27988,-123.12065,333,10,168,29.429219204673426,701,Downtown,Entire home/apt,2,1.0,1,2307,18,129.0,1.0
37657963,49.24881,-123.04931,241,5,145,229.44074381743735,116,Renfrew-Collingwood,Private room,2,1.0,1,2134,19,159.0,1.0
2042431,49.28005,-123.11659,329,10,169,63.35551755043789,689,Downtown,Entire home/apt,3,1.0,2,2937,19,139.0,0.8
5089343,49.28165,-123.12841,258,8,166,260.4523313462204,617,West End,Private room,2,0.5,1,3655,19,2000.0,1.0
42069280,49.27274,-123.12007,375,10,162,105.1566939570397,728,Downtown,Entire home/apt,4,2.0,2,2428,20,199.0,0.567
33745538,49.27895,-123.12616,305,10,163,129.06805779525112,721,Downtown,Entire home/apt,2,1.0,1,2743,18,209.0,0.967
40634111,49.20835,-123.13293,105,3,48,585.4731771526992,55,Marpole,Entire home/apt,6,1.0,4,2059,9,200.0,1.0
51194450,49.26661,-123.0567,193,5,152,362.16801518911086,138,Grandview-Woodland,Entire home/apt,4,1.0,2,3523,18,222.0,0.467
46292342,49.28249,-123.10331,274,9,165,64.61457489624703,502,Downtown Eastside,Entire home/apt,2,1.0,1,1169,12,72.0,1.0
36618301,49.27662,-123.13026,302,9,156,17.50441365316452,724,Downtown,Entire home/apt,5,2.0,2,4471,12,180.0,1.0
21150832,49.27461,-123.13082,313,9,160,87.71120249376408,724,Downtown,Private room,2,1.5,1,1499,10,160.0,0.0
34446877,49.26227,-123.09122,237,6,185,67.03760948410684,299,Mount Pleasant,Entire home/apt,4,1.0,2,2559,17,200.0,1.0
31710193,49.24862,-123.10277,219,3,180,117.55338853650136,216,Riley Park,Entire home/apt,2,1.0,1,3453,20,195.0,1.0
49076546,49.27447,-123.12788,319,10,159,83.12598985279168,741,Downtown,Entire home/apt,4,2.0,2,392,20,249.0,0.6
38872940,49.28029,-123.12281,304,9,169,108.34175282790919,691,Downtown,Entire home/apt,3,1.0,3,782,18,189.0,0.833
51603782,49.25941,-123.11637,221,5,181,151.55238441646904,334,Fairview,Entire home/apt,6,2.5,2,1900,15,250.0,1.0
23231348,49.2827,-123.13875,224,6,134,311.9416137903563,555,West End,Entire home/apt,2,1.0,1,1649,17,100.0,1.0
4395511,49.23695,-123.03251,245,3,119,84.60014723670238,90,Renfrew-Collingwood,Private room,2,1.0,1,2962,16,41.0,1.0
41137178,49.2638,-123.12535,246,4,171,428.8402358684701,481,Fairview,Entire home/apt,2,1.0,1,1971,16,150.0,1.0
52719882,49.2588,-123.10956,231,5,187,482.48552755216707,270,Mount Pleasant,Entire home/apt,2,1.0,1,45,17,96.0,0.833
36072518,49.28,-123.10696,312,10,165,27.019957996481125,595,Downtown,Entire home/apt,5,2.0,3,2393,18,225.0,1.0
42591398,49.27838,-123.11456,335,10,163,133.15060655293135,658,Downtown,Entire home/apt,2,1.0,1,1824,15,110.0,1.0
34045168,49.26743,-123.10084,292,6,180,487.5778256637987,427,Mount Pleasant,Entire home/apt,4,1.0,1,2619,20,196.0,1.0
22931554,49.23094,-123.13746,165,2,95,1364.6065007633638,33,Oakridge,Private room,2,0.75,2,1397,13,60.0,1.0
20235568,49.27848,-123.12038,340,10,164,96.85145699769302,713,Downtown,Entire home/apt,2,1.0,1,2092,19,125.0,0.0
47054698,49.27492,-123.13218,306,9,159,131.47000008842375,721,Downtown,Entire home/apt,2,1.0,1,338,10,100.0,0.1
32837656,49.23097,-123.11167,175,2,101,887.1169956113654,56,Oakridge,Private room,1,1.0,1,3161,17,35.0,1.0
22696589,49.27759,-123.08576,223,3,166,594.235752948548,260,Downtown Eastside,Private room,2,1.0,1,3511,19,100.0,1.0
37995760,49.27652,-123.12065,361,10,164,25.548889056164946,736,Downtown,Entire home/apt,2,2.0,2,1266,8,150.0,0.1
33150,49.24677,-123.1048,205,3,180,244.7696672827488,180,Riley Park,Entire home/apt,3,1.0,2,4164,20,110.0,0.833
46517154,49.28042,-123.12755,277,8,165,242.04125168969415,664,West End,Entire home/apt,5,2.0,2,369,19,475.0,1.0
48568984,49.27863,-123.12739,295,9,162,136.20294339922737,719,Downtown,Entire home/apt,6,2.0,1,1869,15,225.0,0.033
19118514,49.2798,-123.10891,311,10,167,57.00584502634568,607,Downtown,Entire home/apt,5,2.0,3,2039,20,359.0,0.1
20500488,49.28531,-123.11826,264,8,165,157.77374129938968,629,Downtown,Entire home/apt,2,1.0,2,1543,9,200.0,0.033
21631987,49.27889,-123.12168,338,10,166,27.61736547183748,710,Downtown,Entire home/apt,2,1.0,1,1950,15,143.0,1.0
8210512,49.25368,-123.09956,208,3,185,352.0949403818791,239,Riley Park,Entire home/apt,3,1.5,3,2256,20,150.0,1.0
51230054,49.25503,-123.07242,194,4,169,548.797750482574,166,Kensington-Cedar Cottage,Entire home/apt,7,2.0,4,106,20,143.0,0.467
42075743,49.21675,-123.13954,130,1,54,794.6767509454746,44,Marpole,Private room,2,0.5,1,1818,19,58.0,1.0
16914589,49.25358,-123.08041,217,4,176,131.96253196448274,225,Kensington-Cedar Cottage,Entire home/apt,2,1.0,1,3219,17,85.0,0.833
47786594,49.25183,-123.0919,207,3,182,551.6760329517393,209,Riley Park,Entire home/apt,4,1.0,2,2127,17,110.0,1.0
42696228,49.27885,-123.10729,319,10,163,79.8904682462264,611,Downtown,Entire home/apt,3,1.0,2,2113,20,101.0,0.967
28247128,49.25728,-123.13057,205,3,171,226.77797200559093,225,Fairview,Private room,2,0.75,1,1161,20,89.0,0.967
52553298,49.27927,-123.10978,319,10,165,141.9504786243711,628,Downtown,Entire home/apt,7,2.0,4,257,20,275.0,0.667
50753083,49.25462,-123.10193,217,3,185,244.00110172856512,254,Riley Park,Entire home/apt,4,1.0,2,2636,14,229.0,0.067
39114405,49.28028,-123.12415,296,9,168,71.20782583499852,696,Downtown,Entire home/apt,8,2.0,3,768,20,189.0,1.0
18397672,49.25354,-123.09635,213,3,186,485.47731542235255,224,Riley Park,Entire home/apt,2,1.0,3,1775,18,85.0,1.0
42907062,49.28101,-123.10539,287,9,163,98.6998691744317,546,Downtown Eastside,Entire home/apt,3,1.0,1,2326,20,95.0,0.767
52444764,49.2466,-123.06222,225,5,145,224.28217279593537,123,Kensington-Cedar Cottage,Entire home/apt,2,1.0,2,380,15,86.0,0.7
4942126,49.26616,-123.12985,249,4,164,437.26325661757835,492,Fairview,Private room,2,1.0,2,2501,17,80.0,1.0
23078420,49.25162,-123.05272,218,6,148,263.58987225634655,118,Renfrew-Collingwood,Private room,1,0.5,1,1374,14,30.0,1.0
6585636,49.27773,-123.03318,166,1,90,516.6022177570399,79,Hastings-Sunrise,Private room,1,0.5,1,2628,18,35.0,0.967
47869078,49.28166,-123.12625,269,8,168,114.0177239418129,631,West End,Entire home/apt,4,2.0,2,2543,18,299.0,0.833
42179843,49.20809,-123.13355,106,3,47,547.2401300290758,56,Marpole,Entire home/apt,3,1.0,2,2059,18,200.0,1.0
52169413,49.27833,-123.12123,343,10,165,48.20522530513654,714,Downtown,Entire home/apt,4,1.0,1,2620,20,211.0,1.0
7997635,49.24963,-123.07277,210,4,162,164.6117868005754,153,Kensington-Cedar Cottage,Private room,2,1.0,1,2630,14,69.0,0.933
49098433,49.21298,-123.11574,123,2,62,354.4107772835731,52,Marpole,Private room,2,1.0,1,1630,13,100.0,0.3
42181465,49.237335,-123.096718,207,3,142,514.8633162783643,86,Riley Park,Entire home/apt,4,1.5,2,1229,19,165.0,0.633
50554509,49.277122,-123.128647,306,9,158,127.47071185227972,728,Downtown,Entire home/apt,4,1.0,2,137,13,68.0,1.0
28740196,49.275238,-123.066353,180,3,166,213.06706721084777,135,Grandview-Woodland,Entire home/apt,2,1.0,1,1160,17,97.0,0.833
23856693,49.23416,-123.08919,221,1,116,555.384566971167,124,Kensington-Cedar Cottage,Private room,4,1.0,2,1965,11,90.0,1.0
43205828,49.27856,-123.12421,319,10,163,32.30296706038311,736,Downtown,Shared room,1,0.0,2,2473,16,49.0,0.0
35460812,49.28569,-123.12691,230,7,165,103.28530217601941,585,West End,Entire home/apt,4,2.0,2,1305,13,229.0,1.0
36322781,49.25094,-123.05199,221,6,147,197.1623601413155,116,Renfrew-Collingwood,Entire home/apt,2,1.0,1,2572,19,64.0,1.0
43846664,49.24734,-123.07494,229,3,158,168.66981131150953,179,Kensington-Cedar Cottage,Entire home/apt,4,1.0,2,506,18,120.0,0.833
44667811,49.27825,-123.12111,344,10,165,60.66508193973377,714,Downtown,Entire home/apt,4,1.0,2,490,20,330.0,1.0
26965828,49.24922,-123.09749,212,2,184,248.19164815706284,197,Riley Park,Entire home/apt,2,1.0,1,1754,20,90.0,0.8
13843432,49.26566,-123.07181,198,3,179,190.06871270323208,162,Grandview-Woodland,Private room,2,0.5,1,2973,12,80.0,1.0
16370007,49.25552,-123.11495,210,3,183,143.58001750119217,261,Riley Park,Entire home/apt,4,1.0,3,1885,13,150.0,1.0
36557638,49.27369,-123.13199,311,9,160,215.91207997512456,716,Downtown,Entire home/apt,7,3.0,4,1986,15,536.0,0.033
39205913,49.22974,-123.03839,232,3,113,467.0541526084423,85,Killarney,Entire home/apt,2,1.0,1,1962,11,50.0,1.0
52405959,49.25868,-123.11124,240,5,186,387.1539430643203,292,Mount Pleasant,Entire home/apt,2,1.0,1,45,7,96.0,0.433
32660618,49.27321,-123.0362,176,3,97,405.71216841855994,86,Hastings-Sunrise,Entire home/apt,2,1.0,1,1914,19,87.0,1.0
2092610,49.2655,-123.0969,273,5,180,333.5838551919719,328,Mount Pleasant,Entire home/apt,2,1.0,1,3703,20,130.0,0.9
23547808,49.27071,-123.06682,189,3,174,190.8399482735268,148,Grandview-Woodland,Entire home/apt,6,2.0,4,3466,17,350.0,0.733
13643954,49.26597,-123.11689,325,8,174,240.2479594153956,577,Fairview,Entire home/apt,7,2.0,4,3263,20,339.0,0.0
27225603,49.25011,-123.12779,204,2,180,824.3391569719332,170,Shaughnessy,Entire home/apt,3,1.0,2,1321,17,75.0,1.0
49532581,49.246181,-123.101997,215,2,177,96.67250357867007,178,Riley Park,Entire home/apt,3,1.0,2,1292,14,175.0,0.8
40558106,49.27797,-123.10778,326,10,163,166.91701108747114,621,Downtown,Entire home/apt,4,1.0,1,2039,20,381.0,0.067
49611812,49.23176,-123.03904,242,3,120,320.56927297226383,104,Killarney,Entire home/apt,3,1.0,1,2603,14,108.0,0.367
43549792,49.28222,-123.12636,266,8,168,103.91801738034209,623,West End,Entire home/apt,5,1.0,3,2113,20,125.0,0.7
20002260,49.23272,-123.13075,171,2,114,1889.6294830295672,25,Oakridge,Entire home/apt,12,2.0,12,1567,12,200.0,1.0
51278041,49.27897,-123.12714,294,8,162,170.92851332632597,710,Downtown,Entire home/apt,6,2.5,1,1869,15,500.0,0.0
28934999,49.28183,-123.10465,279,9,163,61.53327748528768,525,Downtown Eastside,Entire home/apt,3,1.0,1,2656,19,246.0,0.967
51271221,49.27511,-123.0652,179,3,168,296.9139536431765,135,Grandview-Woodland,Entire home/apt,5,1.0,2,1963,19,167.0,0.6
10969354,49.23467,-123.10364,199,3,121,677.1102182582026,83,Riley Park,Entire home/apt,5,1.0,2,3374,12,149.0,0.0
53081906,49.25855063223749,-123.11162219548686,243,5,186,375.3410368524467,294,Mount Pleasant,Entire home/apt,4,1.0,2,42,10,76.0,0.833
28715022,49.29041,-123.12514,223,7,154,228.4689078669751,563,Downtown,Entire home/apt,2,1.0,1,3825,12,91.0,0.933
20457117,49.2802,-123.06112,140,1,152,98.48204564663533,113,Grandview-Woodland,Entire home/apt,4,1.0,2,4640,17,220.0,0.633
33230985,49.25527,-123.10392,202,3,187,269.9829509667811,252,Riley Park,Entire home/apt,2,1.0,1,3490,17,75.0,1.0
